,Unnamed: 0,Observation ID,Date,Time,Troop,Observers,Location,Latitude,Longitude,Rain Type,Land Use,Temperature,Cloud Cover,Wind,Wilderness,Den Type,Park Habitat,Count,Complete Count?,Group Spread,Number juveniles/ Sub-Adults,# Pups,# Pregnant,Pregnant third,Identifiable Individuals,Number sick,Illness Rank,Description of Signs,Number injured,Description of Injuries,Feces,# Feces,Urine,Anal Gland Secr.,Comments,Mix,Troop Name,Split,Columna1,Columna2,Columna3,AM/PM,Time up,Not seen,Columna4,ObsYear,ObsMonth,cleaner,Tuple
1480,,SEF161012,2012-10-16,,SEF,Rob,Thebe,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1481,,SEF091112,2012-11-09,,SEF,Ellen,Thebe campground/carpark,,,,,,,,,,,17.0,,,,,2,1,,,,,1,"One with injured hind leg/hip, limping badly",,,,,"Getting into a lot of trash at Thebe. At least two pregnant, not very big yet though.",,,,,,,AM,,,,2012.0,11.0,1.0,"(11.0, 2012.0)"
1482,,,2012-12-03,,SEF,Rob,NOT FOUND,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Grp not found,,,,,,,AM,,,,2012.0,12.0,1.0,"(12.0, 2012.0)"
1483,,SEF100113,2013-01-10,,SEF,Rob,Haskins,,,,,,,,,,,23.0,,,,9,,,,,,,,,,,,,RC not working,,,,,,,AM,,,,2013.0,1.0,1.0,"(1.0, 2013.0)"
1484,,SEF280113,2013-01-28,,SEF,Cisco,Haskins,,,,,,,,,,,22.0,No,,,Yes,,,,,,,,,,,,,Pups heard but not seen,,,,,,,PM,,,,2013.0,1.0,1.0,"(1.0, 2013.0)"
1485,,SEF070213,2013-02-07,,SEF,Rob,Haskins,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2013.0,2.0,1.0,"(2.0, 2013.0)"
1501,,SEF250515,2015-05-25,,SEF,CA,& beyond office ,,,,,,,,,,,35.0,No,,,,,,8 identifiable individuals,1,,,,,,,,,,,,,,,,PM,,,,2015.0,5.0,1.0,"(5.0, 2015.0)"
1502,,SEF090615,2015-06-09,10:23,SEF,CA,&beyond parking lot,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,"right should, left hip, juvenile with snare, hot oil spill ",,,,,,,AM,,,,2015.0,6.0,1.0,"(6.0, 2015.0)"
1503,,SEF160615,2015-06-16,10:30,SEF,CA,& beyond office,,,,,,,,,,,38.0,,,,,,,"oil spill, half tai+collar, right hip present",1,,emacited,,,,,,,,,,,,,,AM,,juvenile with snare ,,2015.0,6.0,1.0,"(6.0, 2015.0)"
1504,,SEF240615,2015-06-24,10:38,SEF,CA,Thebe,,,,,,,,,,,30.0,,,,,,,,1,,old male that is emaciated,1,injured and limping,,,,,,,,,,,,AM,,,,2015.0,6.0,1.0,"(6.0, 2015.0)"
1505,,SEF250615,2015-06-25,10:00,SEF,CA,Thebe,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,crossing the road infront of Thebe,,,,,,,AM,,,,2015.0,6.0,1.0,"(6.0, 2015.0)"
1506,,SEF260615,2015-06-26,10:00,SEF,CA and Kendall,Thebe maintenance ,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,very young troop- only about 5 that can be collared,,,,,,,AM,,,,2015.0,6.0,1.0,"(6.0, 2015.0)"
1507,,SEF260615,2015-06-26,9:30,SEF,CA,Thebe maintenance ,,,,,,,,,,,30.0,,,,,,,neon green collar,,,,,,,,,,administered neon green collar,,,,,,,AM,,,,2015.0,6.0,1.0,"(6.0, 2015.0)"
1508,,SEF010715,2015-07-01,11:00,SEF,CA,thebe campsite bathrooms,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,attempted to capture- only small individuals ,,,,,,,AM,,,,2015.0,7.0,1.0,"(7.0, 2015.0)"
1509,,SEF230715,2015-07-23,11:45,SEF,CA and Kendall,&beyond ,,,,,,,,,,,30.0,,,,,,,BM30215,,,,,,,,,,BM30215 collared 148.180,,,,,,,AM,,,,2015.0,7.0,1.0,"(7.0, 2015.0)"
1510,,SEF200715,2015-07-30,10:25,SEF,CA,Thebe ,-17.78555,25.18272,,,,,,,,,30.0,,,,,,,"old collar +half tail, neon collar, new collar",,,,,,,,,,"old collar +half tail, neon collar, new collar, young one with snare",,,,,,,AM,,,,2015.0,7.0,1.0,"(7.0, 2015.0)"
1511,,SEF090815,2015-08-09,15:00,SEF,CA,road beside thebe ,,,,,,,,,,,30.0,,,,,,,BM 30915,,,,,,,,,,capture: BM 30915 (148.330),,,,,,,PM,,,,2015.0,8.0,1.0,"(8.0, 2015.0)"
1512,,SEF130815,2015-08-13,13:40,SEF,CA,under container to the left of thebe ,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,PM,,,,2015.0,8.0,1.0,"(8.0, 2015.0)"
1513,,SEF170815,2015-08-17,10:26,SEF,CA,& beyond ,-17.78485,25.17234,,,,,,,,,36.0,,,,,,,snared individual still there,,,,,,,,,,,,,,,,,AM,,,,2015.0,8.0,1.0,"(8.0, 2015.0)"
1514,,,2015-08-28,11:00,SEF,Stephanie and Nisha,Fire station parking lot,-17.7889698,25.1821473,,,,,,,,,18.0,,,0,,,,Radiocollar,0,,,0,,no,,no,no,Running from the fire station to the road between the dumpsite and Chobe Farms; joined up with another troop of 14 mongooses; travelled to the container behind the farm fridges,,,,,,,,,,,2015.0,8.0,1.0,"(8.0, 2015.0)"
1515,,SEF040915,2015-09-04,12:00,SEF,Stephanie and Nisha,Buildings next to Sefalana and behind Haskins,-17.784983,25.1756805,,,,,,,,,25.0,,,0,,,,two radiocollars (SEF? & THEBE?); one old radiocollar; one radiocollar on an indivudal with half a tail; orange collar,1,5,5 - emaciated; hunched back,0,,no,,no,no,16 individuals by building next to Sefalana; 9 individuals behind Haskins; strong signal from both radiocollars; both troops together; difficult to indentify the individual troops,1,Sef/Thebe,,,,,,,,,2015.0,9.0,1.0,"(9.0, 2015.0)"
1516,,,2015-10-22,9:00,SEF,Stephanie and Nisha,Abandoned caravan left of Thebe River Safaris,-17.78588,25.18062,,,,,,,,,23.0,,,0,,,,Current radiocollar; old radiocollar on individual with half a tail,1,7,7 - emaciated,0,,no,,yes,no,Resting under the caravan; very tame,,,,,,,,,,,2015.0,10.0,1.0,"(10.0, 2015.0)"
1517,,,2015-10-30,9:00,SEF,Stephanie and Nisha,Dept of Engineering and Building,-17.78488,25.17605,,,,,,,,,16.0,,,0,,,,Radiocollar,0,,,1,8 - injured tail,no,,no,no,Foraging in rubbish; radiocollared individual appeared pregnant,,,,,,,,,,,2015.0,10.0,1.0,"(10.0, 2015.0)"
1518,,,2015-11-13,9:45,SEF,Stephanie and Nisha,Thebe River Safaris,,,,,,,,,,,17.0,,,0,,,,None,0,,,1,9 - bent tail,no,,no,no,Foraging on the front lawns,,,,,,,,,,,2015.0,11.0,1.0,"(11.0, 2015.0)"
1542,,SEF020217,2017-02-02,15:30,SEF,"Mike, Kabelo",At rocks,,,Light,Undeveloped,-,60,Yes,Slightly degraded,Rocks,-,20.0,No,20,>4,,,,"Male and Female collars, only Male collar is giving off signal",2+,6,Very thin,-,-,-,,no,no,,,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1543,,SEF060217,2017-02-06,16:12,SEF,"Mike, Kabelo",Near rocks in forest,17.78869,25.17656,No Rain,Undeveloped,-,60,No,Slightly degraded,-,-,20.0,No,60,-,,,,-,5?,-,-,-,-,-,,no,no,"A number of individuals look very thin, hard to observe due to high grass",,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1544,,SEF100217,2017-02-10,13:00,SEF,Mike,Behind Bidvest,,,No Rain,Undeveloped,-,50,No,Slightly degraded,-,-,30.0,,30,-,,,,F. radio collar,5,4,Emaciation…can't get close enough to see anything more,,,,,,,,,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1545,,SEF170217,2017-02-17,13:00,SEF,"Mike, Kabelo",Rocks,,,No Rain,Undeveloped,-,80,No,Heavily degraded,Rocks,-,20.0,,25,6,,,,Both collars. ,4,4,Emaciation.,1,-,-,,-,-,,,,,,,,,,,,2017.0,2.0,1.0,"(2.0, 2017.0)"
1546,,SEF150317,2017-03-15,9:00,SEF,Mike,Bidvest car rental,-17.785312,25.172365,No Rain,Urban,-,20,No,Slightly degraded,-,-,14.0,No,-,-,,,,None,2,3,Both thin,-,-,No,,-,-,"Did not have telemetry gear but bidvest guard showed me where they were, did not see either collared individual. More in bush.",,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
1547,,SEF200317,2017-03-20,16:00,SEF,"Mike, Kabelo",At rocks behind prison,-17.78926,25.17763,No Rain,Undeveloped,-,50,Yes,Slightly degraded,Rocks,-,21.0,No,20,-,,,,Collared,-,-,-,-,-,No,,-,-,Too far away and skiddish to identify any illness,,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
1548,,SEF050417,2017-04-05,16:38,SEF,"LP, KB, MH, SM",-,-17.80223,25.14941,No Rain,Undeveloped,-,50,Yes,Slightly degraded,Rocks,-,28.0,-,-,-,,,,-,-,-,-,-,-,Yes,3.0,-,-,"Troop very scared of people, run away when saw us.",,,,,,,,,,,2017.0,4.0,1.0,"(4.0, 2017.0)"
1549,,SEF080517,2017-05-08,16:11,SEF,"LP, NG",At main entrance of Haskins,-17.78462,25.17489,No Rain,Undeveloped,-,30,Yes,Heavily degraded,,,35.0,Yes,25,7+,,,,BM35916; BM32516,-,-,-,,-,-,,-,-,"Majority sub-adults, all seem healthy. One individual was eating something that seems to be a peace of old viper, also marking it. Signal for Freq 148.202 (??) and 148.418-.422.  ",,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1550,,SEF150517,2017-05-15,17:28,SEF,"LP, KB  ",Crossing main road from Seboba Nature and Recreational Park to Sefalana Cash and Carry,-17.7842,25.17425,No Rain,Undeveloped,-,0,No,Buildings,-,-,18.0,No,-,1,,,,,-,-,-,-,-,-,,-,-,"Can note see RC or eartag, den?",,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1551,,SEF160517,2017-05-16,17:14,SEF,"LP, KB  ",,,,No Rain,Undeveloped,-,0,No,Heavily degraded,-,-,17.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1552,,SEF170517,2017-05-17,8:22,SEF,"LP, KB  ",on rocks Behind Bidvest Car Rental,-17.788574,25.173959,No Rain,Undeveloped,-,0,No,Heavily degraded,-,-,19.0,No,20,,,,,,,,,,,,,,,"Far away, couldn´t identifye individuals. 200 mts SE is Chobe Farm Troop?",,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
1553,,SEF080617,2017-06-08,9:16,SEF,"LP, KB",Next to Sefalana Cash and carry,-17.78483,25.17426,No Rain,Undeveloped,,0,Yes,Heavily degraded,,,22.0,Yes,,,,,,BM42817,,,,,,,,,,Two adults maiting. Troop split in two. IBM42817 is from Chobe farm troop. Could not see individual with RC and signal is not good.,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1554,,SEF260617,2017-06-26,7:52,SEF,"LP, KV, AX",Crossing from Haskins to bush,-17.78488,25.17494,No Rain,Urban,,5,No,Buildings,,,50.0,No,,,,,,,,,,2,"Adult with damaged right side of face, Individual with RC is not using right front paw",,,,,"No juve seen. First troop had 30+ individuals and later joined by troop of 20+ individuals. Possible denning next to Hawskins, at private car parking",,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1555,,SEF280617,2017-06-28,8:45,SEF,"LP, KV, CM",Behind prision,-17.78886,25.17688,No Rain,Undeveloped,,0,,Heavily degraded,,,51.0,No,,10,,,,BM43617,,,,,,,,,,"One RC without ear tag, no working freq. Crossing road to rock piles",,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1556,,SEF300617,2017-06-30,7:17,SEF,"LP, KV, TM",Rocks behind prision,-17.78878,25.17622,No Rain,Undeveloped,,20,Yes,Slightly degraded,,,40.0,No,,5,,,,BM44817,,,,,,,,,,Run very fast direction Chobe Farm,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
1557,,SEF050717,2017-07-05,17:50,SEF,"LP, KV, OB",From green container house thowards garage next to Haskins,-17.785162,25.1742,No Rain,Undeveloped,,20,Yes,Heavily degraded,,,10.0,Yes,,1,,,,,,,,,,,,,,between 17:50 and 17:58 came a 6 individual group and later single mongooses,,,,,,,,,,,2017.0,7.0,1.0,"(7.0, 2017.0)"
1558,,SEF250817,2017-08-25,11:00,SEF,"LP, OB",Bush next to soccer field,-17.79384,25.17815,No Rain,Undeveloped,29,0,Yes,Slightly Degraded,Hole in the ground,,3.0,Yes,,,,,,,,,,,,,,,,"Lots of faeces found by dead tree, strong singnal from BM 44817",,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
1559,,SEF060917,2017-09-06,10:20,SEF,"LP, GK  ",Backyard Bidvest Car Rental,-17.78524,25.07236,No Rain,Undeveloped,26,0,Slight ,Cultivated (lawn),,,31.0,No,,5,,,,"BM43617, BM44817",,,,,,,,,,Run into bush behind Bidvest Car Rental,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1560,,SEF110917,2017-09-11,10:43,SEF,LP,Backyard between District Supplies and Ebeyond office,-17.78524,25.1726,No Rain,Undeveloped,29,0,No,Buildings,,,33.0,No,,8,,,,BM44617,4,,"2 Ad. skinny, brownich standing hair, 1 Ad swolen testicles, BM44617 with swollen nose",1,! ad limping,,,,,Run into bush behind Houses,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1561,,SEF140917,2017-09-14,9:48,SEF,LP,Behind prision,-17.78958,25.17899,No Rain,Undeveloped,27,0,No,Heavily degraded,,,11.0,No,,,,,,,,,,,,,,,,Strong signal but not seen BM44817. Run deep into bush.,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1562,,SEF290917,2017-09-29,9:35,SEF,LP,E BEYOND,-17.78482,25.17269,No Rain,Undeveloped,27,0,Very,Heavily degraded,,,21.0,No,300,8,,,,,2,"2,2","Ad slighly swollen nose, enlarged testicles, brownisch fur. SA female slightly swollen face",,,,,,,Could not see RC (BM44818) but strong signal. Mongoose are all around. around 14 more came from bush behind building and runa way again. Some others were in place next to E Beyond,,,,,,,,,,,2017.0,9.0,1.0,"(9.0, 2017.0)"
1563,,SEF091017,2017-10-09,14:25,SEF,LP,"Backyard of ""District Supplies Depot"", next to e Beyond",-17.7853,25.17279,No Rain,Undeveloped,,85,Yes,Buildings,Building Material,,17.0,Yes,,,,,,BM44817,,,,,,,,,,Run from den into bush behind plots,,,,,,,,,,,2017.0,10.0,1.0,"(10.0, 2017.0)"
1564,,SEF181017,2017-10-18,12:55,SEF,LP,"Backyard of ""District Supplies Depot"", next to e Beyond",-17.7853,25.17279,No Rain,Urban,38,0,Yes,Buildings,Building Material,,17.0,No,5,5,,,,"BM44817, BM43717",2,2,"R yellow dark face, BM47317 skinny with hunchback",1,Juv with 1/2 tail,,,,,"All Juv look slim, ",,,,,,,,,,,2017.0,10.0,1.0,"(10.0, 2017.0)"
1565,,SEF041117,2017-11-04,8:10,SEF,LP,"Behind Ministry of Education and Skills Development, Chobe Regional Operations ",-17.78747,25.16939,No Rain,Undeveloped,26,0,Very,Heavily degraded,Hole under tree,,7.0,No,,,,,,,,,,,,,,,,Run away from too raf could not identifie but strong signal from BM44817,,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
1566,,SEF111217,2017-12-11,12:50,SEF,LP,In bush at Helicopter Operations (Pyros Eagle),-17.7938,25.1644,No Rain,Undeveloped,28,90,Slight ,Slightly Degraded,,,3.0,,,,,,,BM44817,,,,,,,,,,Run deep into bush. I couldn´t heare more but there should be.,,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
1567,,SEF271217,2017-12-27,9:38,SEF,LP,Backyard of house,-17.798754,25.168911,No Rain,Residential,,100,Yes,Buildings,,,3.0,No,,,,,,BM44817,1,4,"BM44818 very skinny, limping",,,,,,,Were huntin chicken and owner chaced them away. Could only see 3 adults. ,,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
1568,,SEF020118,2018-01-02,14:38,SEF,"LP, KV",Noka ya Botshelo School,-17.79634,25.1696,No Rain,Undeveloped,24,45,,Buildings,,,7.0,No,,,,1,3,BM44817,,,,,,,,,,Run into bush when see us,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1569,,SEF120118,2018-01-12,11:30,SEF,"LP, KV, UW",Left from Noka ya Botshelo School,-17.79642,25.16982,No Rain,Undeveloped,27,3,Slight ,Slightly degraded,,,5.0,No,,,,,,BM44817,1,3,BM44817 limping back leg but does not look so sick anymore.,,,,,,,"After staying in den for the last 3 days they moved. As soon as they saw us, they run deep into bush.",,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1570,,SEF160118,2018-01-16,6:00,SEF,"LP, KV",Runing between houses,-17.798473,25.168744,No Rain,Residential,,0,,Buildings,,,5.0,No,,1,,,,BM44817,,,,,,,,,,"Captured SA BM. Around 6:50 a troop of 7 came SE (¡17.799591, 25.1688251) but run E again. Splited troop?",,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1571,,SEF170118,2018-01-17,9:00,SEF,"LP, KV","Mabele Rd, near Noka ya Botshelo School",-17.796741,25.167832,No Rain,Undeveloped,26,55,Slight ,Heavily degraded,,,11.0,No,,,,,,,,,,,,,,,,Crossing Rd but 5 went back. Not seen but signal BM44817,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1572,,SEF180118,2018-01-18,16:48,SEF,LP,Crossing street ,-17.79873,25.16844,No Rain,Residential,,70,No,Buildings,,,4.0,No,,,,,,BM44817,,,,,,,,,,Saw far crossing the street into bush. Checking if RC still alive,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1573,,SEF310118,2018-01-31,9:24,SEF,LP,In bush NE GPS point (very close),-17.79629,25.16259,No Rain,Undeveloped,24,100,Slight ,Slightly Degraded,,,5.0,No,,,,,,,,,,,,,,,,Could heare some inbush. 5 Ad came out from strange church and run into bush. Very skinny BM44817 not seen but must have been close,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
1574,,SEF020218,2018-02-02,11:18,SEF,LP,In Bush behind bus stop (front of helicopter place),-795719,25.165362,No Rain,Undeveloped,26,95,Slight ,Slightly degraded,,,1.0,No,,,,,,,,,,,,,,,,Could only see one but clearly more in bush (incl RC BM44817),,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
1575,,SEF050218,2018-02-05,9:48,SEF,LP,In bush around only house ,-17.79706,25.16261,No Rain,Residential,24,100,No,Heavily degraded,,,2.0,No,,1,,,,,,,,,,,,,,Only saw one Juv and one Ad but could heare more Juv and Ad calling in bush around the house.,,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
1576,,SEF090218,2018-02-09,8:12,SEF,LP,House front of Noya ya Botsherlo,-17.79642,25.16682,No Rain,Urban,19,100,Yes,Buildings,,,18.0,No,,3,2,2,2,BM44817,,,,,,,,,,"Troop split, 8 adults (incl RC and SA) crossed streed towards school, rest of the troop (incl pups and juveniles) went oposite direction",,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
1577,,SEF140218,2018-02-14,11:10,SEF,LP,Crossing road towards Noka ya Botshelo,-17.79594,25.16638,Medium,Residential,23,100,Yes,Heavily degraded,,,18.0,No,,,4,,,BM44817,1,,BM44817 Very skinny,,,,,,,Saw me from far and run into bush….,,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
1578,,SEF160218,2018-02-16,8:23,SEF,LP,In bush behind Customer quart ,-17.79724,25.1629,Light,Undeveloped,21,100,Yes,Heavily degraded,,,9.0,No,,3,2,,,BM44817,1,4,BM44817,,,,,,,"Grass is very dense, hart to see. Can hear more pups and adults in bush",,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
1579,,SEF190318,2018-03-19,12:00,SEF,LP;KR,Next to Amogelang Guest House,-17.79842,25.16917,No Rain,Residential,27,50,Slight ,Buildings,,,1.0,No,,,,,,,,,,,,,,,,Moving. Troop in bush behind house only managed to see one. ,,,,,,,,,,,2018.0,3.0,1.0,"(3.0, 2018.0)"
1580,,SEF260318,2018-03-26,10:01,SEF,"LP, KR, DM",Crossing upper road,-17.79815,25.17317,No Rain,Undeveloped,,80,No,Slightly degraded,,Teak woodland ,10.0,No,,,,,,,,,,,,,,,,"Not seen bur strong signal from BM44817. Coud not identify RC or ear tags, run into bush",,,,,,,,,,,2018.0,3.0,1.0,"(3.0, 2018.0)"
1655,A,WA280812,2012-08-28,,WA,Cisco,Immigration,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2012.0,8.0,1.0,"(8.0, 2012.0)"
1656,B,WA280812,2012-08-28,,WA,Cisco,Water affairs,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,PM,,,,2012.0,8.0,1.0,"(8.0, 2012.0)"
1657,,WA070912,2012-09-07,,WA,Cisco,Marina Lodge,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2012.0,9.0,1.0,"(9.0, 2012.0)"
1658,,WA200912,2012-09-20,,WA,Ellen,Behind Spar,,,,,,,,,,,5.0,No,,,,,,,,,,,,,,,,"Not all seen, WATER RC signal from area",,,,,,,AM,,,,2012.0,9.0,1.0,"(9.0, 2012.0)"
1659,,WA240912,2012-09-24,,WA,Rob,Coffee Buzz,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,"Reported number, signal from RC but group not seen by me",,,,,,,AM,,,,2012.0,9.0,1.0,"(9.0, 2012.0)"
1660,,WA041012,2012-10-04,,WA,Ellen,Crossing road right past ditswanelo/before dirt road up hill,,,,,,,,,,,3.0,No,,,,,,,,,,1,Water collar front legs/limp pretty bad,,,,,"Saw three crossing towards rest of group on other side of road, not seen. Water collar PRESENT, front legs/limp pretty bad",,,,,,,AM,,,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1661,,WA121012,2012-10-12,,WA,Rob,Immigration,,,,,,,,,,,13.0,,,,,,,RC,,,,1,Collar still limping but looks ok otherwise,,,,,,,,,,,,AM,,,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1662,,WA151012,2012-10-15,,WA,Rob,"Old House, after volleyball!",,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,RC not seen,,,,,,,PM,,Radiocollar,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1663,,WA181012,2012-10-18,,WA,Rob,House next to hospital,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Radiocallared individual seen alone…possibly pups below?,,,,,,,AM,,,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1664,,WA221012,2012-10-22,,WA,Rob,Between hospital and police station,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,"RC following CSL, but keeping distance. Rest of the group not seen",,,,,,,AM,,,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1665,A,WA291012,2012-10-29,,WA,Rob,Spar,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,PM,,Radiocollar,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1666,B,WA291012,2012-10-29,,WA,Cisco,Garden Lodge,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,Radiocollar,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1667,,WA301012,2012-10-30,,WA,Cisco,Hospital,,,,,,,,,,,13.0,,,,,,,RC,,,,,,,,,,Radiocollar back with troop,,,,,,,AM,,,,2012.0,10.0,1.0,"(10.0, 2012.0)"
1668,,WA091112,2012-11-09,,WA,ROB/CISCO,Hospital,,,,,,,,,,,1.0,,,,,,,,1,,Radiocollar thin and lethargic,,,,,,,Radiocollar by himself,,,,,,,AM,,,,2012.0,11.0,1.0,"(11.0, 2012.0)"
1669,,WA201112,2012-11-20,,WA,Cisco,Garden Lodge,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2012.0,11.0,1.0,"(11.0, 2012.0)"
1670,,WA281112,2012-11-28,,WA,Rob,Builders World,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,Radiocollar seen alone at Ditshwanelo (IS THAT SOMEWHERE ELSE?),,,,,,,AM,,Radiocollar,,2012.0,11.0,1.0,"(11.0, 2012.0)"
1671,,WA061212,2012-12-06,,WA,ROB/CISCO,Veterinary department,,,,,,,,,,,11.0,No,,,1,,,RC 148.800,,,,,,,,,,"Captured two males, RC 148.800 on. At least one pup moved.",,,,,,,AM,,,,2012.0,12.0,1.0,"(12.0, 2012.0)"
1672,,WA080113,2013-01-08,,WA,Rob,Behind police station,,,,,,,,,,,1.0,,,,,,,RC,,,,,,,,,,RC alone,,,,,,,AM,,,,2013.0,1.0,1.0,"(1.0, 2013.0)"
1673,,WA090113,2013-01-09,,WA,Rob,Veterinary department,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2013.0,1.0,1.0,"(1.0, 2013.0)"
1674,,WA150113,2013-01-15,,WA,Rob,House next to Spar,,,,,,,,,,,11.0,,,,2,,,,,,,,,,,,,,,,,,,,AM,,,,2013.0,1.0,1.0,"(1.0, 2013.0)"
1675,,WA100213,2013-02-10,,WA,Rob,Heather Carr-Hartley's house,,,,,,,,,,,11.0,,,,3,,,,,,,,,,,,,,,,,,,,AM,,,,2013.0,2.0,1.0,"(2.0, 2013.0)"
1676,,WA150213,2013-02-15,,WA,Rob,Bus stop opposite Pizza Plus,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2013.0,2.0,1.0,"(2.0, 2013.0)"
1677,,WA190213,2013-02-19,,WA,Cisco,Coffee Buzz,,,,,,,,,,,11.0,,,,3,,,,,,,,,,,,,,,,,,,,PM,,,,2013.0,2.0,1.0,"(2.0, 2013.0)"
1678,,WA120313,2013-03-12,,WA,Rob,Water Lilly Lodge,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2013.0,3.0,1.0,"(3.0, 2013.0)"
1679,,WA150313,2013-03-15,,WA,Rob,Geoff and Trish's house- Serendipity,,,,,,,,,,,18.0,No,,,13,,,,,,,,,,,,,At least 13 pups!,,,,,,,PM,,,,2013.0,3.0,1.0,"(3.0, 2013.0)"
1680,,WA150313,2013-03-15,,WA,Ellen,Water affairs,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,PM,,,,2013.0,3.0,1.0,"(3.0, 2013.0)"
1681,,WA310313,2013-03-31,,WA,Rob,Behind Spar,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,AM,,,,2013.0,3.0,1.0,"(3.0, 2013.0)"
1685,,WA050913,2013-09-05,,WA,Claire,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,All appear healthy,,,,,,,PM,,,,2013.0,9.0,1.0,"(9.0, 2013.0)"
1686,,WA160913,2013-09-16,10:30,WA,,Kalahari tours,-17.79318,25.15566,,,,,,,,,15.0,,,,,,,,,,,1,,,,,,wounded right thigh,,,,,,,,,,,2013.0,9.0,1.0,"(9.0, 2013.0)"
1687,,WA180913,2013-09-18,11:31,WA,,Water utilities,-17.79876,25.15084,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,9.0,1.0,"(9.0, 2013.0)"
